Episode,Total_Reward
588,2.588322382255798
589,-1.4527399092288742
590,1.5808077470658257
591,1.762297332679669
592,0.924902778763208
593,-0.9281389472709025
594,0.6822689783964665
595,2.7672122096530507
596,2.481621009914508
597,-0.740021980495865
598,-2.137645956402184
599,0.8508375056463789
600,3.1524643656710993
601,-0.9560299776061862
602,0.7441943987436298
603,3.489229191449173
604,1.178562392885624
605,3.1927580757635674
606,0.7931206261186504
607,-0.6390248040749984
608,-0.933207210285758
609,2.4618259356472487
610,-0.1682445892867539
611,-3.8367935431172806
612,-0.6646886078209071
613,2.110116879815339
614,2.9097005018428757
615,2.2534748657467913
616,1.998384816221008
617,-2.7851787095819347
618,-1.2060337460868666
619,0.4947310875952973
620,1.4056906996760872
621,-0.7029395825378468
622,-1.9719725923656206
623,4.640355537917927
624,2.3798714536367522
625,4.131335072668447
626,0.27704552165835805
627,0.4790915768697344
628,-0.4924566045023342
629,1.0342469892350317
630,3.289772620288539
631,2.0528355651950223
632,-3.1979173580006117
633,3.650318719412351
634,-1.1832315071290775
635,0.21430321717766354
636,2.0612748573148343
637,1.0928897302170801
638,4.4532619135279585
639,2.272216036509333
640,2.8430982562479317
641,0.04169786645862383
642,2.751331945318168
643,2.989225108837846
644,-0.764475522693882
645,-0.660427485581011
646,2.283918442225828
647,-0.6309779748390829
648,1.7458199807825894
649,0.047847679635905305
650,-2.0299514621789587
651,2.23315914487996
652,-0.45552666583589385
653,-2.7708156530444477
654,3.4444808854998734
655,-2.530790236615747
656,0.3448693902499477
657,-2.562403798245086
658,-4.216090817751526
659,1.0478856428379582
660,1.387170525030327
661,1.4287946444628796
662,1.4100303810970038
663,2.441366051232518
664,0.9341099782137963
665,-2.442277615490101
666,4.603599721215258
667,0.9904504402029518
668,1.9201430488433573
669,-0.9047170863399963
670,1.6779628464716794
671,-2.460718287981773
672,-1.143805054972267
673,4.1377612045258125
674,2.5021007153978925
675,0.3106768992251261
676,-1.7156745067600314
677,3.062939178781292
678,0.3794401219871642
679,4.372575153624603
680,-1.9708008278665279
681,-1.6743724455105864
682,-1.9843994057197158
683,1.3001151815292342
684,2.26499292830295
685,1.9231820543051152
686,-2.5660379738659445
687,0.6942947147617061
688,-3.552666681397513
689,4.366340745604542
690,1.0318479939993441
691,6.42055746281353
692,1.0255990262759185
693,0.49377675426919687
694,-0.37465063887567673
695,-2.331469396334536
696,-0.9338478977832894
697,4.941438401654392
698,-1.958415340307524
699,3.5914989418512966
700,2.1499228866348115
701,1.7252493183931934
702,2.971352217930182
703,3.5098312555544453
704,2.504090574898558
705,4.269891406708815
706,-2.5264883167968115
707,4.842463143198758
708,-0.1395402574054614
709,1.3110433204418193
710,-0.5194141984376703
711,-0.7461191405252825
712,2.994753373415863
713,0.9959136710790548
714,0.06390501412651561
715,1.8480620948225381
716,4.832040202962978
717,0.8523999013567727
718,-0.4361737472858169
719,2.4246753246284793
720,1.876498803938767
721,-2.6853089603192006
722,2.180933105567491
723,0.7359328720903627
724,-3.964288111298128
725,2.968293104692945
726,-1.6800535735287445
727,1.5036043108846702
728,0.6019766444676511
729,3.3562703672725434
730,-0.0013327979437345316
731,1.6681648573276637
732,2.9645061556179426
733,2.739962749163877
734,0.09736789277457814
735,3.3758005966086153
736,0.858541839963248
737,0.9527812858414066
738,-1.223185501535685
739,1.201543722505298
740,1.3362617417823937
741,1.817939144947313
742,3.796099421782198
743,-2.464915107685134
744,0.09155170195072415
745,-1.0422127769158194
746,-0.707999537819058
747,4.447673860113351
748,-0.9626927029858718
749,4.370316349958316
750,1.129359516502431
751,4.825866817073296
752,2.8914550676826525
753,0.19629623272610708
754,2.6799621443790165
755,2.945263949516172
756,-0.5189542472710242
757,-2.1607046880862533
758,4.104372476213097
759,-0.5865587027348345
760,3.172566304604805
761,2.632461870505909
762,-3.002017410948099
763,1.1898646171224379
764,4.600435136444262
765,1.6881209636919148
766,-2.643578952826999
767,-0.6515725761492681
768,-0.6667483345269885
769,1.2113899087833804
770,-1.0109511770724926
771,0.2716542647661193
772,-0.8800834588038222
773,1.1577783266866968
774,-1.8908670347276682
775,4.028810804757531
776,1.721748053279069
777,2.3338311879935274
778,0.45740491860550714
779,-2.8988599381747813
780,2.359385539149277
781,3.819053150470933
782,-0.4496831122389403
783,4.663880250930212
784,1.6014386008428134
785,2.0776048331848314
786,3.6134945386276796
787,-1.7161622734803152
788,2.5447074847324544
789,2.953191469276893
790,-1.8665416198526288
791,-0.3166786107675026
792,-2.360232310772978
793,-4.770168995029466
794,2.924669880353925
795,3.2226159854688214
796,-4.037439872548464
797,3.314303732978449
798,4.809681679125032
799,-1.5746857124973423
800,-2.979192140436954
801,-0.6908964062449967
802,-0.2632388338479412
803,3.5212770803824522
804,-2.137703823289785
805,0.24516246005159598
806,-0.4823855634254606
807,-0.2287077475977688
808,-2.0791594315229918
809,3.3873286720453075
810,1.2346873829539753
811,-0.7556422449768421
812,-0.09154770867602502
813,-1.8336943353318622
814,-2.7820628387524016
815,3.8532274534462174
816,-0.15398196587623836
817,2.859089808423274
818,0.9655033187536368
819,5.546771898263317
820,-1.8812610701914014
821,2.0332030169613975
822,2.8825258065163486
823,-0.5495864125476724
824,3.869358328635613
825,0.7985079789363496
826,2.166543935567022
827,0.77695152806103
828,-2.850641959190512
829,-3.356649934937951
830,5.369760827295671
831,-1.1039087403974692
832,3.357912034815931
833,4.001964924341214
834,3.4857053056152054
835,1.8504084174090647
836,1.26748490944564
837,4.367216571577547
838,-2.259361790465383
839,3.510430365500208
840,4.52516754986355
841,2.18813217552088
842,-1.5053677869556614
843,0.9095691611880132
844,0.1467231924911585
845,-0.4907249159467343
846,3.9606338325872716
847,-0.8408249979888147
848,-1.833306428913175
849,1.1771262384614343
850,3.1765529911913686
851,3.132336796107599
852,5.435162157461969
853,1.2131680232814825
854,-5.241790294822928
855,1.8655924263642705
856,-1.0846243754598295
857,2.960078779185616
858,0.5639783590874108
859,3.4107801483075946
860,-1.7967261563537666
861,-0.3602521393831859
862,-3.1342425384899286
863,0.506509092433711
864,-2.343156892192801
865,0.9198043986208316
866,3.3330313686181188
867,-4.342260105664685
868,2.926846282767669
869,-2.5353703985791767
870,0.2856393387725753
871,3.592555449331499
872,0.7938057416664561
873,1.016578328240124
874,2.5201146381538866
875,3.840068094109474
876,1.9255942426772936
877,-1.860508753117158
878,-0.7062395377537265
879,1.4506739005858633
880,1.6882384251354954
881,2.6411750038375015
882,3.0334636694281274
883,-3.225547572829483
884,2.026034365885092
885,-1.314368705181777
886,1.5860275433069961
887,1.3267817260590182
888,1.5215904813630725
889,2.2512940291046792
890,-3.396565920618113
891,0.6938552834371926
892,-0.1693962554691566
893,2.2847032038739252
894,0.007951135580634094
895,-0.8441730873410791
896,1.201346599335627
897,-3.2954791678791766
898,3.754510776781995
899,2.0356910525279472
900,0.5179290136898687
901,0.35083290867992534
902,1.6357856612151809
903,1.9802814291219657
904,-3.3851736600007873
905,-2.407753744697449
906,0.9436436885499445
907,2.2535462374099797
908,-2.871313796537601
909,-1.684942741206158
910,4.386194808714974
911,0.4268371934557677
912,-1.5263239879255577
913,-0.41925201843677384
914,1.8274201311943956
915,1.7691167901203515
916,0.9149518112783099
917,-4.1049686120922075
918,2.64722558243915
919,0.1397049004690546
920,-1.8945167893513457
921,2.480484592315677
922,-0.5348096056325573
923,-0.5927319452444155
924,-1.442162666032381
925,1.3918527427629146
926,1.5507967898101234
927,0.34977411636534234
928,0.4140232847383661
929,0.9276580292810175
930,1.7881796982808194
931,1.118632586131353
932,-0.24181196634169133
933,-3.3295702912370224
934,2.1132568360925004
935,-2.5523999745959465
936,-0.9741578798335628
937,1.2449833157263106
938,4.665521041961004
939,-2.618575475132917
940,-1.7607338736648872
941,-1.628275851419132
942,-0.6666967041843821
943,-1.2809089495866772
944,2.649270300191156
945,-0.9882793642872252
946,2.470131586991749
947,3.347843629533809
948,-4.28072548787695
949,0.6061428516021881
950,-1.0009278889452586
951,-2.2860603269863553
952,2.6795025608799574
953,3.317455668682623
954,4.447022685752051
955,0.2761504482937114
956,3.7650704994436603
957,4.356905638925917
958,1.133579301420812
959,2.5523078154288292
960,2.6435954005603226
961,-0.4751450397575512
962,-0.0794728496763164
963,0.6713396340720335
964,3.0370999651347255
965,1.8674729163818258
966,-2.9280020783972014
967,-2.1272350105679436
968,-0.6499757754235123
969,-1.77659736206538
970,2.1026696440853776
971,0.5576874447240636
972,-0.33288873718851764
973,4.896011585579423
974,4.549534431352548
975,0.24473381987253673
976,2.1666776526421208
977,2.8901350087521225
978,0.1547622790912082
979,5.403357870513538
980,0.9399448180664762
981,-1.4164125991701395
982,-3.864043991868761
983,0.9473712438665269
984,1.1987131574264673
985,-1.4564598942345708
986,0.9719249878646674
987,3.7013543809288123
988,2.1672908618790556
989,-0.9736564211256211
990,1.8092622767650621
991,2.5456674219291875
992,-0.7344695905305345
993,3.797763590955297
994,1.9812332115005689
995,2.317309584757705
996,-2.1686791912556664
997,-1.3443664140868488
998,-1.0659609311329672
999,0.7969977160755766
1000,2.5098822413907866
1001,-0.2225765762868055
1002,0.5183941133550711
1003,2.5846692609670203
1004,-2.28208870425905
1005,-3.5739349440435655
1006,2.92564022062425
1007,2.2308049830730567
1008,2.3302162753292164
1009,-0.015434255858815416
1010,0.034150870151375745
1011,-4.007129525551366
1012,0.6770384554711788
1013,1.4766028554413964
1014,2.190001167775014
1015,2.141309876758522
1016,-0.48037611582275597
1017,-0.7997157584739394
1018,1.7860702438113647
1019,0.28872225214284875
1020,1.59262694455358
1021,0.06893110200328534
1022,-2.2300957085660915
1023,0.4674060972942407
1024,-2.973290501302146
1025,-0.9993367256374297
1026,1.125473315190679
1027,0.3625288183770309
1028,-3.163568540441418
1029,0.6404500483092976
1030,3.8602505973126897
1031,1.2449176735152172
1032,1.0912080335532426
1033,-0.008125807243160588
1034,3.828323133935243
1035,-3.3778050050874797
1036,2.951882535287432
1037,4.373978946896161
1038,4.440090273388514
1039,0.21502301226316012
1040,0.28878325229920987
1041,-1.3900588774316047
1042,0.019342203775625455
1043,0.6460013358942818
1044,4.83462536027667
1045,0.5343782311542546
1046,-1.2159491825240918
1047,0.8941609705800782
1048,0.8826819792533295
1049,3.9942993606542583
1050,-0.2809184675619516
1051,-3.7186257596538903
1052,0.8712170598562835
1053,0.9717266324811387
1054,-2.753762032316186
1055,0.038786042396704135
1056,3.2700880798258773
1057,-2.366123478313984
1058,2.321796974209652
1059,0.25123688821014284
1060,-2.8293849469846393
1061,-1.0445996244927316
1062,2.993696727744713
1063,-1.1561330138594912
1064,5.393158836765939
1065,-0.19757692371673796
1066,3.4350449396355556
1067,-0.8675095690712391
1068,-1.3023323375921245
1069,-2.951804857864754
1070,-1.7336630840189406
1071,1.3081304445818798
1072,0.6063120500504613
1073,1.5051640335239602
1074,0.36206599731278066
1075,-0.2772252706717777
1076,-1.0756516877535625
1077,1.9620087779249995
1078,1.2502133092466274
1079,3.120381396548993
1080,-3.686328111416609
1081,3.3518045120678597
1082,-2.2114778593663926
1083,1.2415238671376692
1084,-2.2491620571765614
1085,3.1359133203727136
1086,-3.267797763550698
1087,-3.169267830049649
1088,1.3791049450396338
1089,-0.8862230638015798
1090,-1.8283973762322927
1091,3.067358286377558
1092,-0.41637540083949176
1093,2.4084125013507816
1094,1.5705702426736858
1095,-0.4679203713568194
1096,2.6783467025267846
1097,0.7020619343872978
1098,0.09986171766871976
1099,1.472545212334856
1100,-0.10961065957130223
1101,-2.623376139796193
1102,1.5587106684825514
1103,-2.327448234067214
1104,-1.2630508818772261
1105,-0.5517764521404405
1106,-0.7751404789597611
1107,-1.6892942877488324
1108,-2.237628519522682
1109,0.5594434574044715
1110,0.908942143027181
1111,-2.0522581132565674
1112,-1.5643511370701015
1113,1.4157065204423251
1114,2.057659682534526
1115,-1.4572981163983625
1116,1.407549209874467
1117,1.471782023179266
1118,1.929579896984784
1119,-1.1260916547429396
1120,1.9060871254415093
1121,0.9249661387910906
1122,0.935075460175721
1123,-0.5554432496501751
1124,2.6648872476946615
1125,-3.115181242648172
1126,4.565388720411938
1127,0.25555048298693595
1128,2.8074137181366425
1129,0.14368602952646614
1130,0.5317328496555532
1131,0.20670168442768921
1132,0.9903586255158456
1133,-2.807019903745442
1134,0.37905506418319623
1135,2.420792288082211
1136,1.5793624591457982
1137,0.802831333668272
1138,3.3250346274403553
1139,-3.509505315356323
1140,1.616844076206804
1141,-4.142271566784001
1142,1.7598955163807342
1143,-2.500042745803963
1144,-0.0725895415944573
1145,0.5723087969109247
1146,-2.6351878927521515
1147,-2.9549004922736404
1148,2.8865376504782967
1149,-0.825298588884275
1150,3.6271953185652173
1151,3.580465684419576
1152,-1.75202761938181
1153,-0.4113559651143379
1154,-0.5409244413706407
1155,1.5955121962999472
1156,2.273379241883656
1157,1.905587976265609
1158,-0.5170230781306393
1159,2.2012810623002403
1160,2.7443287740409064
1161,-1.8090674878259871
1162,-0.7469676088805908
1163,-2.490331023616444
1164,0.17199960068847153
1165,2.9247377573188436
1166,-3.3505736730050497
1167,1.2988947490174685
1168,3.521896943657409
1169,4.570628177684119
1170,1.9358134061244063
1171,1.412861313580587
1172,-2.450517733994438
1173,2.855563603200559
1174,-2.765117379581693
1175,1.0186824546282818
1176,1.2302084280231502
1177,-3.3382389747384904
1178,-2.4302814609231245
1179,2.484333555223981
1180,-2.3579323316539824
1181,0.44337437048407824
1182,0.21985000976656321
1183,-1.5956605682893574
1184,-1.8034994831190396
1185,2.421581599582627
1186,-0.5917736597771632
1187,0.5830125383538203
1188,-0.39032514752768077
1189,-1.5930685223704428
1190,-1.3599179404838289
1191,-1.2948567252174017
1192,2.413351553966904
1193,1.0339151427919089
1194,0.08120265445694752
1195,3.4487881596102605
1196,1.7588512779798182
1197,4.2172946670856915
1198,2.977421946439697
1199,4.489974907626827
1200,1.1575778666470962
1201,-2.517987634581733
1202,-1.248729901826619
1203,0.1067502389550421
1204,-2.1838267205105355
1205,1.2472589241843246
1206,0.43348915628414986
1207,2.7413545383328124
1208,-2.7853660007617282
1209,-3.7399048834745643
1210,1.7465721313132259
1211,4.184252261205263
1212,2.034610503040877
1213,2.5551728167453414
1214,3.236394750116288
1215,2.051671272496732
1216,1.8055351756458644
1217,-0.9086567023511535
1218,3.5939064648445918
1219,0.5391898995574949
1220,2.6878452277249885
1221,4.304321501869216
1222,2.4251359664222694
1223,1.2201827632209334
1224,1.4276145912101699
1225,-2.9612237403965467
1226,-1.604244704132572
1227,1.4470968690341321
1228,-3.0254602607012955
1229,2.4323375607440068
1230,-1.1006347585399054
1231,-2.541601637382094
1232,1.6083067382192437
1233,-0.9514995342357793
1234,0.4202423303001198
1235,4.621916002012012
1236,-0.6652126267720246
1237,-2.729817267158996
1238,-3.0274101765163914
1239,0.2735500807772787
1240,1.9887091305538191
1241,2.054604689471044
1242,0.9567104217559328
1243,3.484725347161055
1244,0.754045256814992
1245,-1.8676685304642127
1246,-0.45565270849845163
